"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
5.474195692E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.476262791E0	2.443460980E-3	2.596177394E-3	1.221730490E-3	3.768721801E-3
5.478352359E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
5.480450809E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.482544691E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.484631128E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
5.486714847E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.488802250E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.490889439E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.492978825E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.495059697E0	-0.000000000E0	2.596177394E-3	-1.221730490E-3	2.869279082E-3
5.497134749E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.499248498E0	1.221730490E-3	1.374446787E-3	-2.443460980E-3	3.058141744E-3
5.501326787E0	1.221730490E-3	2.596177394E-3	-1.221730490E-3	3.118555409E-3
5.503417933E0	2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
5.505498032E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
5.507587223E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.509667617E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.511735763E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
5.513826156E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.515924891E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.518015670E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.520103378E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.522187464E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.524274937E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.526359787E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.528449976E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.530537521E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.532627233E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.534712062E0	-1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
5.536799230E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.538886083E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.540974147E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
5.543062455E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.545149288E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.547236903E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
5.549324753E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
5.551411026E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.553498012E0	1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
5.555581935E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.557658829E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.559761174E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.561847357E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.563936174E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.566010311E0	2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
5.568099482E0	2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
5.570196854E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.572286546E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.574374619E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.576457567E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
5.578536779E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.580633866E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.582721849E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.584810828E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.586896348E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.588982947E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.591070695E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.593158647E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.595242672E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.597323533E0	1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
5.599422238E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.601507758E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.603596900E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.605681261E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.607769547E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.609858111E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.611943946E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
5.614034370E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.616133786E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.618217332E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.620295112E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.622392280E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.624479927E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.626568001E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.628647773E0	1.221730490E-3	1.527163113E-4	-2.443460980E-3	2.736137647E-3
5.630767453E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.632830299E0	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.634920835E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.636997688E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.639090929E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.641178342E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.643266772E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
5.645353371E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.647441902E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.649529569E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.651615893E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.653702533E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
5.655790974E0	1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
5.657874438E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
5.659946734E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.662048815E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.664127267E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.666233315E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.668314227E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.670405323E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
5.672488270E0	2.443460980E-3	1.374446787E-3	1.221730490E-3	3.058141744E-3
5.674576740E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.676664436E0	1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
5.678747740E0	1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
5.680825662E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
5.682927316E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.685012867E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.687103545E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.689188018E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.691278746E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.693360839E0	1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
5.695439726E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.697537403E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.699625253E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.701714914E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.703798726E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.705884145E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.707962503E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.710049294E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.712148670E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.714238118E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.716332041E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.718426686E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.720484984E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.722585011E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.724667969E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.726761128E0	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
5.728838714E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.730950968E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.733024678E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.735112599E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.737193094E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.739283233E0	-0.000000000E0	-1.069014193E-3	-2.443460980E-3	2.667075722E-3
5.741371643E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.743459880E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.745547018E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.747634114E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.749722606E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.751808756E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
5.753895610E0	2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
5.755982402E0	2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.758066477E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.760159108E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.762244914E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.764333863E0	2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.766420574E0	-0.000000000E0	-1.069014193E-3	1.221730490E-3	1.623396666E-3
5.768508189E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.770594463E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.772681571E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.774769604E0	2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
5.776857412E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
5.778944194E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
5.781032339E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
5.783120118E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.785205843E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.787292949E0	2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.789382925E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
5.791480063E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.793556133E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
5.795642610E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
5.797726177E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.799814516E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.801907401E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.803992403E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
5.806080517E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.808167563E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.810256216E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.812342246E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
5.814428723E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
5.816513440E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.818589581E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.820685193E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.822776267E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
5.824869092E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
5.826955415E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
5.829041740E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.831128053E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
5.833216880E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.835303398E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.837390434E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.839473371E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
5.841557386E0	1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
5.843671511E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.845722822E0	-1.221730490E-3	-2.290744567E-3	-1.221730490E-3	2.869278908E-3
5.847816307E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.849909925E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.852005191E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
5.854092950E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
5.856176416E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
5.858263268E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
5.860348341E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
